区分名称,予備区分名称,生活習慣病フラグ,救急フラグ,データ区分,大項目,FHIR項目名称,FHIR識別文字列,略称,販売名称,材料(JLAC11),測定法(JLAC11),JLAC11コード,単位,材料(JLAC10),検査方法(JLAC10-測定法),JLAC10コード,基準値フラグ(下限),基準値フラグ(上限),基準値フラグ(判定),データタイプ,値の下限,値の上限,数値型の場合の形式,コード型の場合の値リスト,コード型のOID,並び順,適用開始日,適用終了日,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカリキッド CHE,血清,紫外吸光光度法(UV法)_シカリキッド CHE,C20280000250017F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカリキッド CHE,血漿(ヘパリン入り),紫外吸光光度法(UV法)_シカリキッド CHE,C20280000243017F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカリキッド CHE,血漿,紫外吸光光度法(UV法)_シカリキッド CHE,C20280000240017F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカフィット CHE  J,血清,紫外吸光光度法(UV法)_シカフィット CHE  J,C20280000250018F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカフィット CHE  J,血漿(ヘパリン入り),紫外吸光光度法(UV法)_シカフィット CHE  J,C20280000243018F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカフィット CHE  J,血漿,紫外吸光光度法(UV法)_シカフィット CHE  J,C20280000240018F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,デタミナーL CHE,血清,紫外吸光光度法(UV法)_デタミナーL CHE,C20280000250019F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,デタミナーL CHE,血漿(EDTA入り),紫外吸光光度法(UV法)_デタミナーL CHE,C20280000242019F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,デタミナーL CHE,血漿(ヘパリン入り),紫外吸光光度法(UV法)_デタミナーL CHE,C20280000243019F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,デタミナーL CHE,血漿,紫外吸光光度法(UV法)_デタミナーL CHE,C20280000240019F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,ランピア リキッド CHE,血清,紫外吸光光度法(UV法)_ランピア リキッド CHE,C20280000250020F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,ランピア リキッド CHE,血漿(EDTA入り),紫外吸光光度法(UV法)_ランピア リキッド CHE,C20280000242020F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,ランピア リキッド CHE,血漿(ヘパリン入り),紫外吸光光度法(UV法)_ランピア リキッド CHE,C20280000243020F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,ランピア リキッド CHE,血漿(クエン酸入り),紫外吸光光度法(UV法)_ランピア リキッド CHE,C20280000244020F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,ランピア リキッド CHE,血漿,紫外吸光光度法(UV法)_ランピア リキッド CHE,C20280000240020F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,富士ドライケムスライド CHE-P,血清,反射測光法(レフラクトメトリー)_富士ドライケムスライド CHE-P,C20280000250021F7,U/L,血清,反射測光法(レフラクトメトリー),3B110000002329101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,富士ドライケムスライド CHE-P,血漿(EDTA入り),反射測光法(レフラクトメトリー)_富士ドライケムスライド CHE-P,C20280000242021F7,U/L,血漿,反射測光法(レフラクトメトリー),3B110000002229101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,富士ドライケムスライド CHE-P,血漿(ヘパリン入り),反射測光法(レフラクトメトリー)_富士ドライケムスライド CHE-P,C20280000243021F7,U/L,血漿,反射測光法(レフラクトメトリー),3B110000002229101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,富士ドライケムスライド CHE-P,血漿(クエン酸入り),反射測光法(レフラクトメトリー)_富士ドライケムスライド CHE-P,C20280000244021F7,U/L,血漿,反射測光法(レフラクトメトリー),3B110000002229101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,富士ドライケムスライド CHE-P,血漿,反射測光法(レフラクトメトリー)_富士ドライケムスライド CHE-P,C20280000240021F7,U/L,血漿,反射測光法(レフラクトメトリー),3B110000002229101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE,血清,紫外吸光光度法(UV法)_Lタイプワコー CHE,C20280000250022F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE,血漿(EDTA入り),紫外吸光光度法(UV法)_Lタイプワコー CHE,C20280000242022F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE,血漿(ヘパリン入り),紫外吸光光度法(UV法)_Lタイプワコー CHE,C20280000243022F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE,血漿(クエン酸入り),紫外吸光光度法(UV法)_Lタイプワコー CHE,C20280000244022F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE,血漿,紫外吸光光度法(UV法)_Lタイプワコー CHE,C20280000240022F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE･J,血清,紫外吸光光度法(UV法)_Lタイプワコー CHE･J,C20280000250023F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE･J,血漿(EDTA入り),紫外吸光光度法(UV法)_Lタイプワコー CHE･J,C20280000242023F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE･J,血漿(ヘパリン入り),紫外吸光光度法(UV法)_Lタイプワコー CHE･J,C20280000243023F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE･J,血漿(クエン酸入り),紫外吸光光度法(UV法)_Lタイプワコー CHE･J,C20280000244023F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,Lタイプワコー CHE･J,血漿,紫外吸光光度法(UV法)_Lタイプワコー CHE･J,C20280000240023F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,HAテストワコー コリンエステラーゼ-HAテストワコー,血清,可視吸光光度法(JSCC標準化対応法以外)_HAテストワコー コリンエステラーゼ-HAテストワコー,C20280000250024F7,U/L,血清,可視吸光光度法(JSCC標準化対応法以外),3B110000002327701,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,クオリジェント CHE,血清,紫外吸光光度法(UV法)_クオリジェント CHE,C20280000250025F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,クオリジェント CHE,血漿,紫外吸光光度法(UV法)_クオリジェント CHE,C20280000240025F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,ピュアオートS CHE,血清,紫外吸光光度法(UV法)_ピュアオートS CHE,C20280000250026F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,ピュアオートS CHE,血漿,紫外吸光光度法(UV法)_ピュアオートS CHE,C20280000240026F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,コリンエステラーゼ測定用｢セロテック｣CHE-CL,血清,JSCC対応法_コリンエステラーゼ測定用｢セロテック｣CHE-CL,C20280000250027F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,コリンエステラーゼ測定用｢セロテック｣CHE-CL,血漿,JSCC対応法_コリンエステラーゼ測定用｢セロテック｣CHE-CL,C20280000240027F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,コバス試薬 CHEII,血清,JSCC対応法_コバス試薬 CHEII,C20280000250028F7,U/L,血清,可視吸光光度法,3B110000002327101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,コバス試薬 CHEII,血漿,JSCC対応法_コバス試薬 CHEII,C20280000240028F7,U/L,血漿,可視吸光光度法,3B110000002227101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,コバス試薬 CHEII,血漿(ヘパリン入り),JSCC対応法_コバス試薬 CHEII,C20280000243028F7,U/L,血漿,可視吸光光度法,3B110000002227101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,コバス試薬 CHEII,血漿(EDTA入り),JSCC対応法_コバス試薬 CHEII,C20280000242028F7,U/L,血漿,可視吸光光度法,3B110000002227101,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,メジャー CHE,血清,JSCC対応法_メジャー CHE,C20280000250029F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,メジャー CHE,血漿,JSCC対応法_メジャー CHE,C20280000240029F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,CHE-III｢生研｣,血清,JSCC対応法_CHE-III｢生研｣,C20280000250030F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,CHE-III｢生研｣,血漿,JSCC対応法_CHE-III｢生研｣,C20280000240030F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカフィット-Z CHE J,血清,JSCC対応法_シカフィット-Z CHE J,C20280000250031F7,U/L,血清,紫外吸光光度法(UV法),3B110000002327201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカフィット-Z CHE J,血漿,JSCC対応法_シカフィット-Z CHE J,C20280000240031F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,シカフィット-Z CHE J,血漿(ヘパリン入り),JSCC対応法_シカフィット-Z CHE J,C20280000243031F7,U/L,血漿,紫外吸光光度法(UV法),3B110000002227201,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,,血清,その他,C20280000250000F7,U/L,血清,その他,3B110000002399901,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,,血漿(ヘパリン入り),その他,C20280000243000F7,U/L,血漿,その他,3B110000002299901,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,,血漿,その他,C20280000240000F7,U/L,血漿,その他,3B110000002299901,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,,血漿(EDTA入り),その他,C20280000242000F7,U/L,血漿,その他,3B110000002299901,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,コリンエステラーゼ(ChE),コリンエステラーゼ(ChE),ChE,ChE,,血漿(クエン酸入り),その他,C20280000244000F7,U/L,血漿,その他,3B110000002299901,0,0,0,PQ,0,0,,,,900,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ネスコート VL AMY-CP,血清,可視吸光光度法(JSCC標準化対応法以外)_ネスコート VL AMY-CP,C20420000250001F7,U/L,血清,可視吸光光度法(JSCC標準化対応法以外),3B160000002327701,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ネスコートVL AMY,血清,可視吸光光度法(JSCC標準化対応法以外)_ネスコートVL AMY,C20420000250002F7,U/L,血清,可視吸光光度法(JSCC標準化対応法以外),3B160000002327701,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ビトロス スライドAMYLJ(血清/血漿),血清,反射測光法(レフラクトメトリー)_ビトロス スライドAMYLJ(血清/血漿),C20420000250003F7,U/L,血清,反射測光法(レフラクトメトリー),3B160000002329101,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ビトロス スライドAMYLJ(血清/血漿),血漿(ヘパリン入り),反射測光法(レフラクトメトリー)_ビトロス スライドAMYLJ(血清/血漿),C20420000243003F7,U/L,血漿,反射測光法(レフラクトメトリー),3B160000002229101,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ビトロス スライドAMYLJ(血清/血漿),血漿,反射測光法(レフラクトメトリー)_ビトロス スライドAMYLJ(血清/血漿),C20420000240003F7,U/L,血漿,反射測光法(レフラクトメトリー),3B160000002229101,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ビトロス スライドAMYL,血清,反射測光法(レフラクトメトリー)_ビトロス スライドAMYL,C20420000250004F7,U/L,血清,反射測光法(レフラクトメトリー),3B160000002329101,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ビトロス スライドAMYL,血漿(ヘパリン入り),反射測光法(レフラクトメトリー)_ビトロス スライドAMYL,C20420000243004F7,U/L,血漿,反射測光法(レフラクトメトリー),3B160000002229101,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,ビトロス スライドAMYL,血漿,反射測光法(レフラクトメトリー)_ビトロス スライドAMYL,C20420000240004F7,U/L,血漿,反射測光法(レフラクトメトリー),3B160000002229101,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,アミラーゼ測定試薬AMY-G3CNP,血清,可視吸光光度法_アミラーゼ測定試薬AMY-G3CNP,C20420000250005F7,U/L,血清,可視吸光光度法,3B160000002327101,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,フレックスカートリッジ アミラーゼ(N) AMY,血清,可視吸光光度法(JSCC標準化対応法以外)_フレックスカートリッジ アミラーゼ(N) AMY,C20420000250006F7,U/L,血清,可視吸光光度法(JSCC標準化対応法以外),3B160000002327701,0,0,0,PQ,0,0,,,,1000,00000000,,,
生化学検査,,0,1,検査,アミラーゼ(AMY),アミラーゼ(AMY),AMY,AMY,フレックスカートリッジ アミラーゼ(N) AMY,血漿(ヘパリン入り),可視吸光光度法(JSCC標準化対応法以外)_フレックスカートリッジ アミラーゼ(N) AMY,C20420000243006F7,U/L,血漿,可視吸光光度法(JSCC標準化対応法以外),3B160000002227701,0,0,0,PQ,0,0,,,,1000,00000000,,,
